"[Fe/H]","Cluster","RA_ICRS","DE_ICRS","RV-LRS","e_RV-LRS","RV-HRS","e_RV-HRS","RV-GaiaDR3","e_RV-GaiaDR3","Rgc","Lz","Rguiding","Rbirth","[Fe/H]ANN","e_[Fe/H]ANN","[Fe/H]MCMC","e_[Fe/H]MCMC","Nmemb"
"*","HSC_1193",59.9635,51.59393,-4.82333333333333,8.66723908366057,"nan","nan",8.275,8.66723908366057,9.092,2036.54584645835,9.42416688811051,12.72308942,-0.214991937081019,0.261986286272068,-0.200607529922675,0.233819562871603,1.0
"*","HSC_1195",39.35987,27.30531,-5.0075,1.49102593315252,"nan","nan",-2.23666666666667,1.49102593315252,8.203,1847.22389576468,8.4437808104956,10.94519463,-0.062428513150962,0.03595920914907,-0.209971974494047,0.157176753441042,1.0
"*","HSC_1197",59.52429,50.4984,-6.47833333333333,3.01224445665797,"nan","nan",2.08,3.01224445665797,8.977,2016.72856244045,9.32056529888564,12.44204274,-0.176105606059233,0.09875193988011,-0.155260736004002,0.105201937815444,1.0
"*","HSC_1202",61.4955,50.93389,-36.52,"nan","nan","nan","nan","nan",9.159,2016.25534618067,9.31809399153848,12.83644873,-0.216016694903374,0.032,-0.188924351217106,0.039126389209967,1.0
"*","HSC_1210",66.25158,51.78447,-9.58,3.39151883379704,"nan","nan",-7.44,3.39151883379704,8.891,1923.94228338463,8.83843415202723,11.56744821,-0.132077549273769,0.102097237626945,-0.102446808327526,0.090756653491808,1.0
"*","HSC_1213",63.39333,49.50669,-5.3025,7.39926782092082,"nan","nan",-5.1,7.39926782092082,8.661,1807.09286751747,8.23891733120446,11.16026356,-0.09706545737572,0.107631473400552,-0.069082689036494,0.11389192322689,1.0
"*","HSC_1226",72.58817,51.37368,-14.13,3.90322943214974,"nan","nan",-6.01,3.90322943214974,8.8,1957.34111753832,9.0114010680223,15.3643892,-0.366876438260079,0.072106366897574,-0.35876932912571,0.065429478222804,1.0
"*","HSC_1228",62.51029,44.64914,-1.84666666666667,3.10098908952181,"nan","nan",9.42,3.10098908952181,8.747,1928.517135966,8.86208654892347,10.32972731,-0.0448533774664,0.060870570822315,-0.010243008885105,0.063423282443414,1.0
"*","HSC_1230",59.58854,42.19354,-7.56,"nan","nan","nan",4.86,0.0,8.58,1857.72180832984,8.49755533202039,11.09283461,-0.074747696518898,0.114720017,-0.034227312809289,0.019211149053463,1.0
"*","HSC_1234",58.49983,40.4401,-3.53,"nan","nan","nan",5.16,0.0,8.494,1848.11539714047,8.44834452558285,10.3716133,0.031257666647434,0.092200108,0.062363979579924,0.024131831785554,1.0
"*","HSC_1240",63.81175,44.31243,-2.76,10.4461069303353,"nan","nan",-9.4325,10.4461069303353,8.732,1827.58585433782,8.3433900064499,14.68593193,-0.328945997357369,0.194642329292157,-0.322133659953224,0.197990063309111,1.0
"*","HSC_1248",63.24333,43.05281,-0.39,"nan","nan","nan","nan","nan",9.908,2006.98669459063,9.26971441793706,9.861281811,-0.014057392254472,0.106572345,0.020700217846773,0.057164034585499,1.0
"*","HSC_1249",93.69879,56.89653,6.955,45.5588899118493,"nan","nan",9.03,45.5588899118493,8.36,1921.85315344398,8.82763745315736,14.74611753,-0.329859114753578,0.350938204953423,-0.08890101542111,0.273636834985435,1.0
"*","HSC_1250",51.38012,30.97032,5.79,5.33158513014657,"nan","nan",17.805,5.33158513014657,8.431,1932.9525658899,8.88503037119554,10.23289888,-0.041557371616364,0.220504957169779,-0.016816131212461,0.155152083599397,1.0
"*","HSC_1252",75.80487,49.64564,-25.56,"nan","nan","nan","nan","nan",9.383,1877.09306918652,8.59697698492798,13.57153281,-0.214568004012108,0.104359135,-0.18443826578239,0.021936240283777,1.0
"*","HSC_1255",69.98267,46.11217,-11.7933333333333,6.58793847370582,"nan","nan",5.39666666666667,6.58793847370582,9.15,2013.55104859755,9.30397350959326,11.80661118,-0.132636291285356,0.037015576451327,-0.101514843444518,0.046695015321698,1.0
"*","HSC_1256",68.22721,44.6006,-21.18,3.3375440072005,"nan","nan","nan","nan",9.042,1966.34336713388,9.05813601125638,6.811041996,0.201523438096046,0.808357736353263,0.184055773383512,0.554130027109843,1.0
"*","HSC_1258",66.70992,43.22141,-17.9475,6.13104871399122,"nan","nan","nan","nan",11.467,2262.07392251905,10.6166231420452,11.39991781,-0.109160732477903,0.193024380423785,-0.081261931003783,0.170730435582094,3.0
"*","HSC_1260",62.56229,39.54145,-18.9933333333333,2.88905405510754,"nan","nan","nan","nan",9.382,1925.05377330917,8.8441794698893,9.638090939,0.020360263685385,0.220289102109866,0.048611412670469,0.182895154822711,1.0
"*","HSC_1262",57.64358,35.07487,21.7158823529412,9.6355507489346,"nan","nan",23.2229411764706,9.6355507489346,8.476,1914.28861638336,8.78856629803764,11.70503989,-0.144994990900159,0.253133337375341,-0.129455960654628,0.263074146057791,1.0
"*","HSC_1268",66.541,40.93145,-4.9175,3.77492052896482,"nan","nan",-2.97,3.77492052896482,8.8,1898.28582129196,8.70602948837513,11.45905013,-0.063884628936649,0.13871995889034,-0.03695005159204,0.131116733825795,1.0
"*","HSC_1270",67.89712,41.22845,5.73,2.12515881759458,"nan","nan",4.94666666666667,2.12515881759458,8.643,1716.6098676098,7.78137029546076,8.543375805,0.098987483404226,0.100382515093205,-0.013484974760724,0.057633162731013,2.0
"*","HSC_1271",63.29279,37.69505,-18.61,"nan","nan","nan","nan","nan",9.083,1978.33316036722,9.12045394114555,11.54052215,-0.033583022654057,0.095952183,0.0050008626482,0.051377650899163,1.0
"*","HSC_1272",70.19758,42.61452,-18.52,"nan","nan","nan","nan","nan",10.485,2400.77224896089,11.3604008904532,9.990712399,-0.00198439322412,0.076112665,0.032659206415825,0.035015950625783,1.0
"*","HSC_1283",73.60475,41.60953,-12.84,"nan","nan","nan",-14.78,0.0,9.763,1994.94691784273,9.20694125761926,9.841838146,0.039014376699925,0.094450191,0.069005911716631,0.045921444015822,1.0
"*","HSC_1284",72.94304,40.85468,-7.44214285714286,8.22549430693418,"nan","nan",-7.08166666666667,8.22549430693418,9.305,1848.55802855398,8.45061061680541,13.71419599,-0.214348809527499,0.17497156544831,-0.200421163183539,0.18660769796617,1.0
"*","HSC_1289",84.71154,46.15789,-29.516,9.40404859621642,"nan","nan","nan","nan",10.541,2467.57379896264,11.7210003322377,14.06827031,-0.299538783729077,0.262851265794568,-0.297547493501063,0.260019592171002,1.0
"*","HSC_1291",71.224,38.33826,-7.84,1.85261976670876,"nan","nan",-2.54,1.85261976670876,8.746,1957.76394136425,9.01359508158277,8.772010908,0.071148317307234,0.053279648848483,0.097828349128933,0.058454833642434,1.0
"*","HSC_1292",78.28054,42.28202,5.895,4.68811795926681,"nan","nan",2.01,4.68811795926681,9.243,1973.85450003472,9.0971660227298,11.60552212,-0.134773559868336,0.005459966023125,-0.107023526066644,0.01111739627986,1.0
"*","HSC_1293",63.80404,32.29628,-23.8933333333333,16.9593759712241,"nan","nan","nan","nan",12.437,2654.72093904201,12.73836380917,17.51107671,-0.526767502228419,0.151110414194437,-0.544961880273098,0.14229418492612,1.0
"*","HSC_1297",76.47854,39.94587,-2.76,10.8910574938035,"nan","nan","nan","nan",11.093,2460.04703179996,11.6802988297618,9.665677867,0.001123169437051,0.17892812893395,0.027515601749591,0.155147832305235,2.0
"*","HSC_1299",75.33558,38.81431,-33.1875,11.5604537829043,"nan","nan","nan","nan",11.109,2355.8245542199,11.1186066530634,16.05216504,-0.357150912284851,0.213275055407263,-0.353451010176638,0.213232398337976,1.0
"*","HSC_1308",76.5125,38.47045,-16.8,21.1980400037362,"nan","nan","nan","nan",9.19,1962.89041129272,9.04020446738522,9.922753142,-0.018818919857343,0.267191817822568,0.006414917417668,0.218105978553206,1.0
"*","HSC_1309",81.28112,40.96763,-23.78,"nan","nan","nan","nan","nan",11.656,2732.15424369013,13.1620671822233,9.54708859,0.009096158668399,0.088950947,0.041644135817395,0.025191254330053,1.0
"*","HSC_1312",81.30467,40.24621,-0.56,"nan","nan","nan",0.26,0.0,12.115,2606.89928254835,12.4774644799294,14.83355643,-0.326985418796539,0.078799188,-0.325318982298534,0.034920617015993,1.0
"*","HSC_1314",74.42188,35.93111,-12.8142857142857,20.203341189964,"nan","nan",1.85,20.203341189964,8.472,1802.67568870501,8.21643806025726,5.744692802,0.278539059417588,0.176833146239984,0.292549951441269,0.155377878773067,1.0
"*","HSC_1318",64.56537,28.2495,11.8366666666667,4.2136247262106,"nan","nan",15.41,4.2136247262106,8.251,1799.83926650339,8.20201080236012,16.07496569,-0.448247745633126,0.081042046300051,-0.183865697962219,0.391011969519601,2.0
"*","HSC_1322",82.04483,39.51587,-16.05,25.1327853609583,"nan","nan","nan","nan",12.031,2655.65049780553,12.7434411587234,10.45275256,-0.054968821505705,0.307405839948347,-0.040830865433488,0.264867535115648,2.0
"*","HSC_1323",79.34808,37.89246,-17.83,15.415715543376,"nan","nan","nan","nan",9.677,1910.44887123131,8.7687475128081,13.25516119,-0.246640138328075,0.226607679140379,-0.164031171960602,0.152005391206663,1.0
"*","HSC_1324",89.00558,42.02294,-49.1433333333333,1.60026039547735,"nan","nan","nan","nan",10.421,2064.17247325216,9.56894076068138,15.00368188,-0.288792183001836,0.045099410954887,-0.275769366594229,0.041316238283784,2.0
"*","HSC_1329",82.46183,38.46164,5.35,"nan","nan","nan","nan","nan",12.904,2600.69108956975,12.443639607062,11.26993439,-0.103887006640434,0.095018074,-0.075552518253368,0.02450385348441,1.0
"*","HSC_1330",86.64512,40.40513,-11.4818181818182,13.533194610425,"nan","nan",-9.49909090909091,13.533194610425,8.74,1922.93427615442,8.83322439767995,11.11205365,-0.085477451709184,0.214084238122454,-0.062003941787908,0.212232282923871,1.0
"*","HSC_1331",76.84658,35.20964,26.55,"nan","nan","nan",-5.27,0.0,9.08,1985.83345307461,9.15947931741943,9.851223568,0.022393239662051,0.077489294,0.053815114287214,0.014263963411637,1.0
"*","HSC_1332",84.36412,39.03249,-3.57,"nan","nan","nan","nan","nan",10.792,2276.65130070759,10.694458540121,11.23802283,-0.047500602900982,0.109848157,-0.005245019913653,0.020495593297427,1.0
"*","HSC_1333",82.2555,37.95283,-10.9771428571429,4.73648151509717,"nan","nan",-3.89,4.73648151509717,9.287,2006.34446481968,9.26636392060354,13.09249957,-0.199837505817413,0.154806939979464,-0.17616857298386,0.172399728223421,1.0
"*","HSC_1334",80.77,37.01561,8.1725,11.1659314434578,"nan","nan",8.67,11.1659314434578,9.044,2065.72920806791,9.57711037693094,11.8014766,-0.115301195532084,0.065868221902591,-0.080722350305595,0.065264909814209,1.0
"*","HSC_1340",61.30358,21.98532,11.3768421052632,3.92919705203038,"nan","nan",15.3763636363636,3.92919705203038,8.235,1847.71845057935,8.44631243584405,9.323633767,0.026254329343511,0.138863491284198,-0.043690508702989,0.176333343877081,1.0
"*","HSC_1341",80.25587,35.32566,-8.505,9.76111503193496,"nan","nan",3.65,9.76111503193496,9.113,1975.80941630224,9.10732968165065,12.83026665,-0.212600087746978,0.15118256736637,-0.191514274249525,0.150028845100757,1.0
"*","HSC_1343",78.9625,34.19407,-20.84,16.4897301372703,"nan","nan","nan","nan",9.047,1958.13280586797,9.01550918875192,12.70337278,-0.168555177748203,0.019110066342915,-0.142250771572177,0.041255886741524,1.0
"*","HSC_1346",62.84704,21.8638,-11.3333333333333,10.0886520407832,"nan","nan",-5.225,10.0886520407832,8.822,1966.46155543498,9.05874989803728,11.43947821,-0.120324719283316,0.111487816785683,-0.092043010563085,0.114071139343835,2.0
"*","HSC_1347",75.67742,31.34232,1.91666666666667,1.66986027359577,"nan","nan",6.99666666666667,1.66986027359577,8.203,1669.66565960238,7.54655299724915,10.09782542,0.029122245926203,0.055900385692826,-0.082974308535176,0.152938264181064,1.0
"*","HSC_1348",82.56171,35.36996,-17.21,6.03491093554826,"nan","nan","nan","nan",9.053,1914.79430850051,8.79117710781486,13.30882571,-0.214441683888435,0.145266276632568,-0.192119479917019,0.145557841725401,1.0
"*","HSC_1350",83.84879,35.99317,-5.34333333333333,4.20906006926329,"nan","nan",-12.71,4.20906006926329,9.326,1984.66615168747,9.15340353152871,12.20709758,-0.175890244543553,0.094978542793675,-0.150688811863941,0.102566360563009,1.0
"*","HSC_1351",82.11829,35.05577,6.31,16.4614458660228,"nan","nan","nan","nan",10.327,2174.90376784875,10.1529902633091,15.9522491,-0.440497532486915,0.193466742421056,-0.44468064045449,0.159098897771015,1.0
"*","HSC_1353",79.85846,33.64142,-6.995,3.55674710936833,"nan","nan",-10.55,3.55674710936833,12.23,2682.73382231729,12.8914711217492,14.39895753,-0.189876377582551,0.057452434456688,-0.175212301315664,0.062308597242025,2.0
"*","HSC_1355",64.82908,22.6951,2.712,20.616195790904,"nan","nan",3.35833333333333,20.616195790904,12.491,2624.23378165881,12.5719654457125,12.70029749,-0.46974093914032,0.122941807811917,-0.51143537739576,0.106295793906241,1.0
"nan","HSC_1356",81.86654,34.37328,10.3866666666667,16.9126027959428,"nan","nan",79.39,16.9126027959428,"nan","nan","nan","nan","nan","nan","nan","nan","nan"
"*","HSC_1358",81.40171,33.89646,-17.265,6.13061579288737,"nan","nan","nan","nan",10.433,2138.89434337368,9.96242568747874,15.04777074,-0.35103291273117,0.132092100493318,-0.352760186434599,0.101179832409597,1.0
"*","HSC_1359",81.191,33.39756,2.465,1.42128463018496,"nan","nan",6.925,1.42128463018496,11.806,2716.05769262815,13.0738656335611,19.28923856,-0.474870458245278,0.15362431444614,-0.487844709796126,0.124312149760617,1.0
"*","HSC_1362",86.26912,35.48751,33.66,"nan","nan","nan","nan","nan",11.196,2051.06327168224,9.50019412145806,11.35808048,-0.07944530248642,0.106838301,-0.038816903406563,0.030707689045244,1.0
"*","HSC_1367",91.52575,37.37934,-20.0466666666667,1.27692338585106,"nan","nan","nan","nan",9.234,1896.56285192644,8.69715270558625,15.86078875,-0.33703875541687,0.00473911803586,0.032033375005117,0.520903474456317,1.0
"*","HSC_1375",85.95204,33.28754,2.45,"nan","nan","nan","nan","nan",9.823,2015.65246703598,9.31494571420798,12.85433545,-0.217464998364449,0.04,-0.192918915351335,0.026030324486964,1.0
"*","HSC_1378",89.25808,34.42277,-12.0233333333333,2.30313554384742,"nan","nan",4.22,2.30313554384742,9.269,1910.85210059886,8.77082834050525,12.69432247,-0.205951829751333,0.121789463625324,-0.181571777960532,0.114994147880198,2.0
"*","HSC_1379",84.46354,31.98335,-12.07,3.153696244092,"nan","nan",-6.16,3.153696244092,9.712,2041.87090691575,9.4520411759436,11.78345402,-0.144425295293331,0.030029998389166,-0.116782451509645,0.032765066970424,1.0
"*","HSC_1380",90.76679,35.01152,7.08,"nan","nan","nan","nan","nan",11.759,2504.01240425286,11.9182919265115,12.43711073,-0.160833567380905,0.037,-0.133913806737952,0.024311959416082,1.0
"*","HSC_1385",85.17171,31.79878,-40.6766666666667,2.32216134954773,"nan","nan","nan","nan",8.919,1938.58754734133,8.9141965802837,12.89340512,-0.08222017933925,0.044738476483645,-0.04548831575863,0.048833791108696,1.0
"*","HSC_1386",89.81896,33.94002,7.74,"nan","nan","nan",11.67,0.0,11.975,2655.84485466704,12.7445027851402,12.89654236,-0.132843226194382,0.029,-0.104896627354432,0.036185729843912,1.0
"*","HSC_1387",81.81412,29.73823,-6.3075,6.67241273203829,"nan","nan","nan","nan",9.338,2006.62810023025,9.26784361168006,12.2424296,-0.174573112279177,0.070014495512223,-0.151081391430466,0.093668266703576,1.0
"*","HSC_1388",83.27492,30.56895,32.43,"nan","nan","nan","nan","nan",10.848,2405.35307144461,11.3850818990214,8.761622965,0.08001285046339,0.087875202,0.105746009035986,0.036417623138939,1.0
"*","HSC_1389",82.41025,30.03825,-20.87,"nan","nan","nan",-4.0,0.0,10.988,2734.60546036521,13.1755042722458,18.54904652,-0.447979152202606,0.077713817,-0.456479002885023,0.037738980733093,1.0
"*","HSC_1394",70.74125,21.92463,7.25333333333333,1.5142765049136,"nan","nan",8.89,1.5142765049136,8.488,1826.62410688449,8.33848039180371,10.32436763,0.011443842202425,0.05347392909349,0.043884823835145,0.042934515501578,1.0
"*","HSC_1395",88.62092,32.47152,-20.34,"nan","nan","nan",-8.8,0.0,8.622,1959.00808815872,9.02005151363217,12.43855677,-0.175876453641334,0.084082112,-0.198810439368355,0.037610863381344,1.0
"*","HSC_1399",89.33646,32.65964,-17.03,4.04341439874767,"nan","nan","nan","nan",8.864,1857.95453277104,8.49874828567108,10.00831167,-0.013120621442795,0.193425136316835,0.014878781143433,0.156591183187685,1.0
"*","HSC_1400",73.76683,23.1692,6.48166666666667,5.66646068253073,"nan","nan",13.34,5.66646068253073,9.415,1823.09788345073,8.32048497588878,8.622743922,0.102147135573129,0.300510878519433,0.124048969846796,0.261142999620578,2.0
"*","HSC_1403",75.69317,24.30051,7.52461538461538,8.89231654799488,"nan","nan",12.6376923076923,8.89231654799488,8.629,1876.12446906967,8.59199980341228,10.77382046,-0.078602201663531,0.217270557537343,0.010254374107814,0.085307748635607,2.0
"*","HSC_1404",83.74867,29.24512,5.575,4.5466966030295,"nan","nan","nan","nan",9.076,1862.54957987524,8.522310119525,9.347774008,0.034912217408419,0.131165307656032,0.066006100673522,0.090126478631979,1.0
"*","HSC_1409",73.35442,22.25752,-2.198,11.0828660553126,"nan","nan","nan","nan",9.852,2067.67625585735,9.58733006254671,12.09818752,-0.169421991705894,0.176440997644789,-0.153066644552081,0.176107702665616,2.0
"*","HSC_1410",91.35925,32.60716,-16.67,"nan","nan","nan","nan","nan",11.417,2267.10120964896,10.6434567444474,13.33391205,-0.244081079959869,0.080655336,-0.243267195326554,0.061066832181875,1.0
"*","HSC_1416",83.80404,28.07262,21.1366666666667,26.1043987353345,"nan","nan",-0.04,26.1043987353345,12.287,2614.49716724645,12.5188752270754,17.85037728,-0.372244367996851,0.060679458662144,-0.368243830907286,0.070285771766789,1.0
"*","HSC_1417",87.34654,29.71093,19.085,0.898025612106914,"nan","nan","nan","nan",9.324,1848.91667624983,8.45244684391685,7.386428622,-0.199175566434861,0.209185767179027,-0.17764502609982,0.170146489867475,1.0
"*","HSC_1421",85.05912,27.4542,6.53666666666667,5.84878049967113,"nan","nan","nan","nan",9.692,2050.4918935724,9.49719974909775,15.10722286,-0.380163083473841,0.066898223763319,-0.382200536094485,0.070406811229726,1.0
"*","HSC_1426",56.47829,5.94313,15.73875,5.71879467195667,"nan","nan",17.96125,5.71879467195667,8.276,1725.20834521919,7.82457687601712,10.20430697,-0.035691605972438,0.05401394903949,0.059095058240355,0.06596153905873,1.0
"*","HSC_1430",93.73829,30.76168,-19.2633333333333,6.40725488423203,"nan","nan",-13.975,6.40725488423203,8.734,1971.46515670766,9.08474676087423,12.79572316,-0.203315213322639,0.089942389111348,-0.18528188883024,0.101657544818708,1.0
"*","HSC_1435",88.94875,28.07259,9.14,"nan","nan","nan",16.85,0.0,12.064,2687.42582777552,12.9171353959335,19.39224481,-0.429378479719162,0.036,-0.434130322377029,0.023792236580589,1.0
"*","HSC_1436",90.99142,29.07194,-10.74,"nan","nan","nan","nan","nan",9.092,1921.42191006943,8.8254091078147,12.32439638,-0.174346208572388,0.080958188,-0.148051177465775,0.003982680502081,1.0
"*","HSC_1437",57.91546,6.5551,5.55166666666667,8.04882455186263,"nan","nan",19.116,8.04882455186263,8.314,1817.27833200538,8.29080520796539,10.55963933,-0.029872885356684,0.063379253227142,-0.105626453961319,0.183486843918404,1.0
"*","HSC_1438",60.26562,8.33913,10.5758333333333,3.76537927181394,"nan","nan",15.361,3.76537927181394,8.247,1692.53315421955,7.66070766920833,7.949003881,0.120310753229872,0.0770474953012,0.107931525779699,0.073039464002134,1.0
"*","HSC_1440",89.14258,27.65125,9.168,16.6269050036379,"nan","nan","nan","nan",9.705,2060.92910928307,9.55192383383233,10.71623502,-0.074491581320763,0.357253482632342,-0.067875146563716,0.323349546698729,1.0
