"Cluster","Comment"
"Alessi 61","List of clusters and alike reported by B. Alessi."
"Slotegraaf 50","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 113,DSH J1441.9-5513","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 158606 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 130966 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 132842 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 497","Present study."
"Bica 498","Present study."
"Juchert J1535.8-6502","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 244","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert 22,DSH J1526.7-6305","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1520.1-6057","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ASCC 79,Alessi 25,MWSC 2288","List of clusters and alike reported by B. Alessi."
"Bica 499","Present study."
"RCW 87,BDB 258,IRAS 15015-5720,MDF 19,MWSC 2271","2MASS website."
"Teutsch J1542.3-6404","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Lup I Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 139300 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 24a","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1500.2-5453","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1500.8-5459","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Renou 38","Asterisms reported by amateur astronomers in the web."
"Ferrero 3","Asterisms reported by amateur astronomers in the web. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and clusters by L. Ferrero."
"Slotegraaf 49","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 47","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Juchert J1506.6-5459","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 13","Asterisms reported by amateur astronomers in the web. Asterisms and clusters by L. Ferrero."
"Streicher 74B","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ramakers 33,Hydra Triangle","Asterisms reported by amateur astronomers in the web."
"Alessi J1514.8-5629","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Ramakers 32,Night Owl","Asterisms reported by amateur astronomers in the web."
"Teutsch J1531.3-5922","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 148976 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 20,Small Cascade","Asterisms and clusters by L. Ferrero."
"Streicher 42","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 104","List of clusters and alike reported by B. Alessi."
"Teutsch J1511.6-5346","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 146349 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 57","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 500","Present study."
"Bica 501","Present study."
"Streicher 10","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1608.5-6221","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 502","Present study."
"Slotegraaf 54","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 48","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 148879 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"IC 1023,ESO 385-39,MWSC 2228","Web updates in DAML02, some were later removed (2003 to 2010)."
"Alessi J1412.3-2416","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 43","Asterisms reported by amateur astronomers in the web."
"Harvard 9,OCL 944,ESO 177-8,MWSC 2304","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 146532 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 51","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 156427 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 245,Teutsch J1535.7-5336","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1538.5-5403","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kronberger 7,Teutsch J1536.6-5326","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 252","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"LS 248,La Serena 248","Present study."
"Alessi 8,MWSC 2298","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Teutsch 81,DSH J1552.4-5536","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 68","Asterisms reported by amateur astronomers in the web."
"Wray 2,Wray 16-185,RA 1,Roman-Lopes-Abraham 1","Particular objects in SIMBAD."
"Alessi J1626.8-5945,HD 147672 Group","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"O'Neal 2","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1524.6-4828","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 38","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 246","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 503","Present study."
"Alessi J1741.9-6506","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 153388 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Johansson 1,MWSC 2318","Web updates in DAML02, some were later removed (2003 to 2010)."
"ASCC 83,Alessi J1550.2-5248,MWSC 2325","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Bica 504","Present study."
"Streicher 34","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 247","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1607.6-5502","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1537.3-4910","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 24,ASCC 89,MWSC 2582","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Streicher 44","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 126","List of clusters and alike reported by B. Alessi."
"Bica 505","Present study."
"Teutsch J1617.7-5519","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1615.6-5433","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 248","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 249","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 135707 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Kernya 4","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Lorenzin 21","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"AT 12,Alessi-Teutsch 12,ASCC 86,Alessi J1701.7-5857,MWSC 2513","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Streicher 28","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 6588,MWSC 2895","Web updates in DAML02, some were later removed (2003 to 2010)."
"Juchert J1541.6-4622","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 660","Present study."
"HD 924 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 190,UBC 5","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1616.2-5136","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"RCW103A Association,RCW103A South Association","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Lorenzin 11","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"RCW103B","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 506","Present study."
"Slotegraaf 53","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"RCW105 Association","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 16","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 148955 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 253","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1424.6-1442","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 507","Present study."
"Alessi J1816.9-5932","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1423.7-1257","Asterisms reported by amateur astronomers in the web. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1658.0-5243","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 74","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 82,DSH J1630.9-4823","Particular objects in SIMBAD."
"Alessi 67,DSH J1847.0-5950,Alessi J1847.0-59509b","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Alessi 157,Alessi 1847.0-5950a","List of clusters and alike reported by B. Alessi. The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 135827 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 75","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"AraOB1A-Nucleus,Alessi-AraOB1A","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 508","Present study."
"Patchick 94,DSH J1629.5-4718,MWSC 2418","Web updates in DAML02, some were later removed (2003 to 2010)."
"VVV 83s,VVV-CL 083s","Present study."
"VVV 83n,VVV-CL 083n","Present study."
"Bica 509","Present study."
"Ryu 56,Bica 510","Present study."
"Alessi J2053.8-5939","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 92","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 91,DSH J1622.0-4529","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 87","List of clusters and alike reported by B. Alessi."
"Streicher 66","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"ScoR2 ,DBSB 104,Alessi 86,MWSC 2524","List of clusters and alike reported by B. Alessi."
"Streicher 88","Asterisms reported by amateur astronomers in the web."
"Streicher 51","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 93,DSH J1636.0-4642","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 58","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Patchick 95","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1640.2-4701","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 511","Present study."
"Teutsch J1641.7-4709","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Lup II Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"AraOB2,Assoc 66.1,NGC 6204 Association,NGC 6204b","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 35","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 251","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 250","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch 83,DSH J1640.5-4527","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"BH 197,Dias 12,MWSC 2458","Web updates in DAML02, some were later removed (2003 to 2010)."
"Alessi J1705.2-4750","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 512","Present study."
"Teutsch J1644.9-4423","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Teutsch 254,Teutsch J1645.6-4426","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003. Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1645.8-4423","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"AraOB1B-East","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1652.7-4459","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 55","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 146954 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1536.0-2911","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1656.1-4503","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1652.8-4414","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"Riddle 10","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1700.1-4449","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 513","Present study."
"Streicher 15","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"HD 161915 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1555.9-3211","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 188","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Ferrero 38a","Asterisms reported by amateur astronomers in the web."
"Teutsch J1651.1-4134","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Slotegraaf 56","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Mamajek 4,Alessi 71,MWSC 2914","List of clusters and alike reported by B. Alessi."
"Bica 661","Present study."
"Alessi J1708.3-4301","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi 9,MWSC 2670","Web updates in DAML02, some were later removed (2003 to 2010). List of clusters and alike reported by B. Alessi."
"Teutsch J1658.1-4117","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 514","Present study."
"Bica 515","Present study."
"SBB 9","Discoveries by our group members and communicated in the present work (2002 to 2017)."
"Bica 516","Present study."
"Bica 519","Present study."
"Teutsch 255","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"NGC 6322 Association,NGC 6322a","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"42 Lib Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"O'Neal 11","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 520","Present study."
"O'Neal 12","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Alessi J1758.0-4616","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Mamajek 1652,Mamajek J1652.0-3800","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 63","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Streicher 71","Asterisms reported by amateur astronomers in the web."
"Ruprecht 124,OCL 1005,ESO 333-9,MWSC 2602","Web updates in DAML02, some were later removed (2003 to 2010)."
"Teutsch 258","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 521","Present study."
"Teutsch 86,DSH J1715.7-3843","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1703.3-3644","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Harrington 8","The Preliminary Amateur Open Cluster Catalog, Version 08/03/2003."
"HD 143900 Group","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Bica 522","Present study."
"Alessi J1636.3-3127","Asterisms and cluster alikes by B. Alessi reported in DAML02."
"Teutsch J1731.1-3953","Asterisms and cluster alikes by B. Alessi reported in DAML02."
