"Name","Type"
"UBC_600             ","m"
"UBC_602             ","o"
"UBC_604             ","o"
"UBC_607             ","o"
"UBC_608             ","o"
"UBC_612             ","o"
"UBC_613             ","o"
"UBC_614             ","o"
"UBC_616             ","o"
"UBC_617             ","o"
"UBC_618             ","o"
"UBC_620             ","o"
"UBC_626             ","o"
"UBC_628             ","o"
"UBC_630             ","o"
"UBC_632             ","o"
"UBC_634             ","o"
"UBC_636             ","o"
"UBC_637             ","o"
"UBC_640             ","o"
"UBC_643             ","o"
"UBC_647             ","o"
"UBC_648             ","o"
"UBC_650             ","o"
"UBC_651             ","o"
"UBC_652             ","o"
"UBC_654             ","o"
"UBC_659             ","o"
"UBC_660             ","o"
"UBC_661             ","o"
"UBC_662             ","o"
"UBC_664             ","o"
"UBC_665             ","o"
"UBC_668             ","o"
"UBC_669             ","o"
"UBC_670             ","o"
"UBC_671             ","o"
"UBC_1004            ","o"
"UBC_1006            ","o"
"UBC_1007            ","o"
"UBC_1008            ","o"
"UBC_1010            ","o"
"UBC_1011            ","o"
"UBC_1012            ","o"
"UBC_1016            ","o"
"UBC_1017            ","o"
"UBC_1018            ","o"
"UBC_1019            ","o"
"UBC_1020            ","o"
"UBC_1021            ","o"
"UBC_1024            ","o"
"UBC_1025            ","o"
"UBC_1026            ","o"
"UBC_1028            ","o"
"UBC_1029            ","o"
"UBC_1030            ","o"
"UBC_1031            ","o"
"UBC_1032            ","o"
"UBC_1033            ","o"
"UBC_1034            ","o"
"UBC_1036            ","o"
"UBC_1037            ","o"
"UBC_1038            ","o"
"UBC_1042            ","o"
"UBC_1043            ","o"
"UBC_1044            ","o"
"UBC_1045            ","o"
"UBC_1046            ","o"
"UBC_1047            ","o"
"UBC_1048            ","o"
"UBC_1049            ","o"
"UBC_1050            ","o"
"UBC_1052            ","o"
"UBC_1053            ","o"
"UBC_1055            ","o"
"UBC_1056            ","o"
"UBC_1057            ","o"
"UBC_1058            ","o"
"UBC_1060            ","o"
"UBC_1061            ","o"
"UBC_1062            ","o"
"UBC_1063            ","o"
"UBC_1064            ","o"
"UBC_1065            ","o"
"UBC_1066            ","o"
"UBC_1067            ","o"
"UBC_1068            ","o"
"UBC_1069            ","o"
"UBC_1070            ","o"
"UBC_1072            ","o"
"UBC_1073            ","o"
"UBC_1074            ","o"
"UBC_1075            ","o"
"UBC_1076            ","o"
"UBC_1077            ","o"
"UBC_1078            ","o"
"UBC_1080            ","o"
"UBC_1084            ","o"
"UBC_1085            ","o"
"UBC_1086            ","o"
"UBC_1087            ","o"
"UBC_1090            ","o"
"UBC_1092            ","o"
"UBC_1093            ","o"
"UBC_1097            ","o"
"UBC_1099            ","o"
"UBC_1100            ","o"
"UBC_1102            ","o"
"UBC_1103            ","o"
"UBC_1105            ","o"
"UBC_1108            ","o"
"UBC_1112            ","o"
"UBC_1116            ","o"
"UBC_1117            ","o"
"UBC_1120            ","o"
"UBC_1121            ","o"
"UBC_1122            ","o"
"UBC_1123            ","o"
"UBC_1124            ","o"
"UBC_1125            ","o"
"UBC_1127            ","o"
"UBC_1128            ","o"
"UBC_1130            ","o"
"UBC_1131            ","o"
"UBC_1132            ","o"
"UBC_1133            ","o"
"UBC_1135            ","o"
"UBC_1136            ","o"
"UBC_1138            ","o"
"UBC_1139            ","o"
"UBC_1140            ","o"
"UBC_1142            ","o"
"UBC_1143            ","o"
"UBC_1144            ","o"
"UBC_1145            ","o"
"UBC_1146            ","o"
"UBC_1147            ","o"
"UBC_1148            ","o"
"UBC_1149            ","o"
"UBC_1150            ","o"
"UBC_1151            ","o"
"UBC_1152            ","o"
"UBC_1153            ","o"
"UBC_1156            ","o"
"UBC_1157            ","o"
"UBC_1158            ","o"
"UBC_1159            ","o"
"UBC_1161            ","o"
"UBC_1162            ","o"
"UBC_1163            ","o"
"UBC_1164            ","o"
"UBC_1165            ","o"
"UBC_1168            ","o"
"UBC_1169            ","o"
"UBC_1170            ","o"
"UBC_1171            ","o"
"UBC_1173            ","o"
"UBC_1174            ","o"
"UBC_1176            ","o"
"UBC_1177            ","o"
"UBC_1178            ","o"
"UBC_1179            ","o"
"UBC_1181            ","o"
"UBC_1182            ","o"
"UBC_1183            ","o"
"UBC_1184            ","o"
"UBC_1185            ","o"
"UBC_1186            ","o"
"UBC_1189            ","o"
"UBC_1190            ","o"
"UBC_1191            ","o"
"UBC_1193            ","o"
"UBC_1195            ","o"
"UBC_1196            ","o"
"UBC_1199            ","o"
"UBC_1204            ","o"
"UBC_1205            ","o"
"UBC_1206            ","o"
"UBC_1207            ","o"
"UBC_1210            ","o"
"UBC_1211            ","o"
"UBC_1212            ","o"
"UBC_1215            ","o"
"UBC_1216            ","o"
"UBC_1217            ","o"
"UBC_1219            ","o"
"UBC_1221            ","o"
"UBC_1222            ","o"
"UBC_1225            ","o"
"UBC_1226            ","o"
"UBC_1227            ","o"
"UBC_1228            ","o"
"UBC_1229            ","o"
"UBC_1230            ","o"
"UBC_1231            ","o"
"UBC_1232            ","o"
"UBC_1233            ","o"
"UBC_1234            ","o"
"UBC_1237            ","o"
"UBC_1239            ","o"
"UBC_1241            ","o"
"UBC_1242            ","o"
"UBC_1243            ","o"
"UBC_1245            ","o"
"UBC_1246            ","o"
"UBC_1247            ","o"
"UBC_1248            ","o"
"UBC_1250            ","o"
"UBC_1251            ","o"
"UBC_1252            ","o"
"UBC_1253            ","o"
"UBC_1254            ","o"
"UBC_1255            ","o"
"UBC_1257            ","o"
"UBC_1258            ","o"
"UBC_1259            ","o"
"UBC_1261            ","o"
"UBC_1262            ","o"
"UBC_1263            ","o"
"UBC_1264            ","o"
"UBC_1267            ","o"
"UBC_1269            ","o"
"UBC_1270            ","o"
"UBC_1272            ","o"
"UBC_1273            ","o"
"UBC_1274            ","o"
"UBC_1275            ","o"
"UBC_1276            ","o"
"UBC_1278            ","o"
"UBC_1279            ","o"
"UBC_1280            ","o"
"UBC_1281            ","o"
"UBC_1282            ","o"
"UBC_1284            ","o"
"UBC_1285            ","o"
"UBC_1286            ","o"
"UBC_1289            ","o"
"UBC_1290            ","o"
"UBC_1294            ","o"
"UBC_1295            ","o"
"UBC_1296            ","o"
"UBC_1297            ","o"
"UBC_1298            ","o"
"UBC_1299            ","o"
"UBC_1300            ","o"
"UBC_1303            ","o"
"UBC_1304            ","o"
"UBC_1305            ","o"
"UBC_1312            ","o"
"UBC_1313            ","o"
"UBC_1315            ","o"
"UBC_1316            ","o"
"UBC_1317            ","o"
"UBC_1318            ","o"
"UBC_1319            ","o"
"UBC_1320            ","o"
"UBC_1321            ","o"
"UBC_1322            ","o"
"UBC_1323            ","o"
"UBC_1324            ","o"
"UBC_1326            ","o"
"UBC_1327            ","o"
"UBC_1328            ","o"
"UBC_1329            ","o"
"UBC_1331            ","o"
"UBC_1332            ","o"
"UBC_1333            ","o"
"UBC_1334            ","o"
"UBC_1335            ","o"
"UBC_1336            ","o"
"UBC_1340            ","o"
"UBC_1341            ","o"
"UBC_1342            ","o"
"UBC_1344            ","o"
"UBC_1345            ","o"
"UBC_1346            ","o"
"UBC_1347            ","o"
"UBC_1350            ","o"
"UBC_1351            ","o"
"UBC_1352            ","o"
"UBC_1353            ","o"
"UBC_1355            ","o"
"UBC_1356            ","o"
"UBC_1359            ","o"
"UBC_1360            ","o"
"UBC_1361            ","o"
"UBC_1362            ","o"
"UBC_1364            ","o"
"UBC_1365            ","o"
"UBC_1366            ","o"
"UBC_1367            ","o"
"UBC_1368            ","o"
"UBC_1369            ","o"
"UBC_1370            ","o"
"UBC_1371            ","o"
"UBC_1372            ","o"
"UBC_1373            ","o"
"UBC_1374            ","o"
"UBC_1375            ","o"
"UBC_1376            ","o"
"UBC_1377            ","o"
"UBC_1378            ","o"
"UBC_1383            ","o"
"UBC_1385            ","o"
"UBC_1386            ","o"
"UBC_1387            ","o"
"UBC_1388            ","o"
"UBC_1389            ","o"
"UBC_1390            ","o"
"UBC_1391            ","o"
"UBC_1393            ","o"
"UBC_1394            ","o"
"UBC_1396            ","o"
"UBC_1397            ","o"
"UBC_1400            ","o"
"UBC_1405            ","o"
"UBC_1406            ","o"
"UBC_1407            ","o"
"UBC_1409            ","o"
"UBC_1411            ","o"
"UBC_1412            ","o"
"UBC_1416            ","o"
"UBC_1417            ","o"
"UBC_1418            ","o"
"UBC_1419            ","o"
"UBC_1420            ","o"
"UBC_1423            ","o"
"UBC_1424            ","o"
"UBC_1425            ","o"
"UBC_1427            ","o"
"UBC_1428            ","o"
"UBC_1429            ","o"
"UBC_1431            ","o"
"UBC_1433            ","o"
"UBC_1434            ","o"
"UBC_1435            ","o"
"UBC_1436            ","o"
"UBC_1437            ","o"
"UBC_1439            ","o"
"UBC_1440            ","o"
"UBC_1443            ","o"
"UBC_1444            ","o"
"UBC_1446            ","o"
"UBC_1447            ","o"
"UBC_1448            ","o"
"UBC_1449            ","o"
"UBC_1450            ","o"
"UBC_1451            ","o"
"UBC_1453            ","o"
"UBC_1455            ","o"
"UBC_1456            ","o"
"UBC_1457            ","o"
"UBC_1458            ","o"
"UBC_1460            ","o"
"UBC_1461            ","o"
"UBC_1462            ","o"
"UBC_1463            ","o"
"UBC_1464            ","o"
"UBC_1466            ","o"
"UBC_1467            ","o"
"UBC_1468            ","o"
"UBC_1470            ","o"
"UBC_1473            ","o"
"UBC_1474            ","o"
"UBC_1475            ","o"
"UBC_1476            ","o"
"UBC_1477            ","o"
"UBC_1480            ","o"
"UBC_1481            ","o"
"UBC_1482            ","o"
"UBC_1484            ","o"
"UBC_1485            ","o"
"UBC_1486            ","o"
"UBC_1487            ","o"
"UBC_1488            ","o"
"UBC_1490            ","o"
"UBC_1494            ","o"
"UBC_1499            ","o"
"UBC_1500            ","o"
"UBC_1501            ","o"
"UBC_1502            ","o"
"UBC_1503            ","o"
"UBC_1504            ","o"
"UBC_1505            ","o"
"UBC_1506            ","o"
"UBC_1507            ","o"
"UBC_1509            ","o"
"UBC_1510            ","o"
"UBC_1511            ","o"
"UBC_1512            ","o"
"UBC_1513            ","o"
"UBC_1515            ","o"
"UBC_1516            ","o"
"UBC_1518            ","o"
"UBC_1519            ","o"
"UBC_1520            ","o"
"UBC_1521            ","o"
"UBC_1522            ","o"
"UBC_1524            ","o"
"UBC_1525            ","o"
"UBC_1527            ","o"
"UBC_1528            ","o"
"UBC_1529            ","o"
"UBC_1530            ","o"
"UBC_1531            ","o"
"UBC_1532            ","o"
"UBC_1533            ","o"
"UBC_1534            ","o"
"UBC_1535            ","o"
"UBC_1536            ","o"
"UBC_1537            ","o"
"UBC_1539            ","o"
"UBC_1541            ","o"
"UBC_1542            ","o"
"UBC_1545            ","o"
"UBC_1547            ","o"
"UBC_1548            ","o"
"UBC_1549            ","o"
"UBC_1550            ","o"
"UBC_1551            ","o"
"UBC_1553            ","o"
"UBC_1554            ","o"
"UBC_1555            ","o"
"UBC_1556            ","o"
"UBC_1557            ","o"
"UBC_1558            ","o"
"UBC_1562            ","o"
"UBC_1563            ","o"
"UBC_1564            ","o"
"UBC_1565            ","o"
"UBC_1566            ","o"
"UBC_1569            ","o"
"UBC_1570            ","o"
"UBC_1575            ","o"
"UBC_1577            ","m"
"UBC_1578            ","o"
"UBC_1580            ","o"
"UBC_1582            ","o"
"UBC_1583            ","o"
"UBC_1584            ","o"
"UBC_1585            ","o"
"UBC_1587            ","o"
"UBC_1588            ","o"
"UBC_1590            ","o"
"UBC_1591            ","o"
"UBC_1592            ","o"
"UBC_1594            ","o"
"UBC_1595            ","o"
"UBC_1597            ","o"
"UBC_1598            ","o"
"UBC_1600            ","o"
"UBC_1601            ","o"
"UBC_1602            ","o"
"UBC_1603            ","o"
"UBC_1604            ","o"
"UBC_1605            ","o"
"UBC_1607            ","o"
"UBC_1608            ","o"
"UBC_1610            ","o"
"UBC_1611            ","o"
"UBC_1612            ","o"
"UBC_1614            ","o"
"UBC_1617            ","o"
"UBC_1618            ","o"
"UBC_1619            ","o"
"UBC_1620            ","o"
"UBC_1621            ","o"
"UBC_1622            ","o"
"UBC_1625            ","o"
"UBC_1626            ","o"
"UBC_1628            ","o"
"UBC_10a             ","o"
"UBC_10b             ","o"
"UBC_17a             ","o"
"UFMG_2              ","o"
"UFMG_22             ","o"
"UFMG_24             ","o"
"UFMG_34             ","o"
"UFMG_37             ","o"
"UFMG_38             ","o"
"UFMG_39             ","o"
"UFMG_41             ","o"
"UFMG_42             ","o"
"UFMG_43             ","o"
"UFMG_44             ","o"
"UFMG_46             ","o"
"UFMG_47             ","o"
"UFMG_48             ","o"
"UFMG_53             ","o"
"UFMG_54             ","o"
"UFMG_55             ","o"
"UFMG_58             ","o"
"UFMG_59             ","o"
"UFMG_61             ","o"
"UFMG_63             ","o"
"UFMG_65             ","o"
"UFMG_66             ","o"
"UFMG_69             ","o"
"UFMG_70             ","o"
"UFMG_71             ","o"
"UFMG_73             ","o"
"UFMG_74             ","o"
"UFMG_75             ","o"
"UFMG_78             ","o"
"UFMG_80             ","o"
"UFMG_81             ","o"
"UFMG_82             ","o"
"UFMG_83             ","o"
"UFMG_87             ","o"
"UFMG_88             ","o"
"UFMG_89             ","o"
"UFMG_90             ","o"
"UFMG_91             ","o"
"UFMG_92             ","o"
"UFMG_93             ","o"
"UFMG_95             ","o"
"UFMG_96             ","o"
"UPK_4               ","o"
"UPK_5               ","o"
"UPK_7               ","o"
"UPK_12              ","o"
"UPK_13              ","o"
"UPK_16              ","o"
"UPK_17              ","o"
"UPK_18              ","o"
"UPK_20              ","o"
"UPK_21              ","o"
"UPK_23              ","o"
"UPK_24              ","o"
"UPK_25              ","o"
"UPK_26              ","o"
"UPK_27              ","o"
"UPK_28              ","o"
"UPK_29              ","o"
"UPK_31              ","o"
"UPK_33              ","o"
"UPK_34              ","o"
"UPK_38              ","o"
"UPK_39              ","o"
"UPK_40              ","o"
"UPK_41              ","o"
"UPK_42              ","o"
"UPK_45              ","o"
"UPK_46              ","o"
"UPK_50              ","o"
"UPK_51              ","o"
"UPK_52              ","o"
"UPK_53              ","o"
"UPK_54              ","o"
"UPK_55              ","o"
"UPK_56              ","o"
"UPK_57              ","o"
"UPK_62              ","o"
"UPK_65              ","o"
"UPK_66              ","o"
"UPK_72              ","o"
"UPK_74              ","o"
"UPK_79              ","o"
"UPK_80              ","o"
"UPK_82              ","o"
