"Name","RA_ICRS","DE_ICRS","GLON","GLAT","pmRA","pmDE","Plx","d_pc","RV","logt","Av","diffAV50","CST","N","r50pc","CMDCl50"
"UPK_16              ",287.36565619,-19.06890383,17.68023953,-12.42,-0.37970574,-5.14891575,1.21424559,805.8079627,0.96801133,8.35987616,0.37113719,0.83906397,8.53786484,59,2.31,0.999
"UPK_17              ",279.71573028,-15.04179346,18.11259358,-4.083,0.96023393,-7.89103915,1.48064362,659.90495885,-21.11102269,8.40020895,1.68189621,1.65700412,18.7423614,144,4.57,0.975
"UPK_18              ",280.77108584,-15.31688289,18.32847725,-5.116,3.00201979,0.83860722,1.30688412,751.12306006,-16.5804226,8.54353142,1.10595071,0.82607058,10.16229843,52,2.19,0.638
"UPK_20              ",281.11868125,-14.37412033,19.32544333,-4.992,3.33934815,1.0579527,2.12303991,460.79130411,-6.94540224,8.16286898,1.87507242,2.49658537,15.82867856,99,4.0,0.977
"UPK_21              ",282.92031761,-15.17411159,19.38806194,-6.908,7.79682066,0.69424581,1.67850687,580.85990491,-23.85186854,8.66940641,1.42909688,1.60082245,14.50099573,103,6.08,0.991
"UPK_23              ",282.19971833,-12.8825766,21.1372426,-5.26,-0.97190743,-2.16921413,0.97941592,960.03903313,-16.22742517,8.19097614,1.34522575,1.0297057,6.57046955,45,2.05,0.994
"UPK_24              ",281.87936788,-11.7013855,22.05467081,-4.449,-3.79754387,-9.85473197,1.97858687,497.76225861,2.28113866,8.67277384,1.35871422,2.10836756,11.49433127,72,11.37,0.073
"UPK_25              ",268.27381677,-2.72474939,23.70652663,11.67,-0.27905871,0.18306893,1.59618433,611.48343059,-18.92072745,8.67486143,1.75802374,0.86525536,6.73449864,25,5.21,0.929
"UPK_26              ",283.47183568,-9.83146811,24.43667293,-5.004,0.09720284,-4.40983189,1.08345115,889.71113028,3.52547453,8.03860521,0.8463037,0.77987981,13.49552436,115,4.79,0.995
"UPK_27              ",275.06012846,-5.14613535,24.77376785,4.553,2.37858892,-2.19947324,1.08136732,885.25483831,-29.82190758,8.84602118,4.08570838,2.65749562,15.10428009,110,2.77,0.64
"UPK_28              ",277.3619639,-4.98161784,25.98632491,2.599,0.82749059,-2.58938711,1.10991645,882.66417859,10.61643587,7.72978377,3.70531046,2.02300477,13.84441571,86,2.06,0.939
"UPK_29              ",278.58606201,-5.42592458,26.15448456,1.312,0.49428818,2.76727803,1.46336442,655.76086155,26.36981134,8.37705231,2.87792969,2.45122612,16.13840607,133,2.8,0.899
"UPK_31              ",285.92234292,-8.48316594,26.73766669,-6.563,-0.27815764,1.17646132,1.82157804,535.74849521,-17.60502907,8.62850523,0.64300913,1.10398674,14.88113022,93,5.11,0.977
"UPK_33              ",280.11741274,-4.36040519,27.80171162,0.4461,-0.07471054,-10.8457018,1.96243917,503.40252855,-3.66884571,7.75648165,2.44650352,1.99693954,12.58504101,91,3.63,0.856
"UPK_34              ",278.66170271,-1.84649431,29.37061983,2.89,-2.19650827,-3.0642029,1.12702447,839.57746707,-38.40915349,8.33541918,5.36343312,2.76727414,12.67992084,72,1.58,0.129
"UPK_38              ",280.82047189,-1.64276074,30.53980492,1.065,-1.17324924,-5.37695791,1.66500539,577.9296569,-7.02623628,6.63817883,1.93916786,1.82245702,8.85827179,61,2.59,0.863
"UPK_39              ",277.47771866,1.07627007,31.43325129,5.28,3.27059594,-8.66752959,2.25052493,434.52962835,14.74700401,6.61444712,2.31542289,2.22789562,13.72892919,190,3.07,0.58
"UPK_40              ",292.59079886,-7.20116827,30.8763244,-11.91,0.33623497,-9.23523985,1.53936865,638.3956244,-0.66035084,8.22042036,1.08252209,0.38167152,4.11842597,34,4.75,0.971
"UPK_41              ",279.46200047,0.46068881,31.79180103,3.234,2.65653453,-8.26869537,2.09246035,467.01134972,-3.3720538,6.80964947,3.02757466,2.40917301,20.40944515,276,5.31,0.848
"UPK_42              ",293.91765056,-3.66617345,34.7081364,-11.51,-0.42496084,-5.02208844,1.68700506,580.52173603,7.42304809,8.29643106,1.56023127,1.77066559,19.72050797,165,3.07,0.999
"UPK_45              ",291.69957462,0.22629784,37.1911212,-7.757,-0.57908619,-2.16963385,1.10386945,864.89764156,1.28619038,7.94313622,0.75528911,0.57218134,12.82678119,104,3.65,0.997
"UPK_46              ",294.6262259,-1.31249267,37.17295043,-11.06,0.14132826,-8.61212971,1.45715967,668.10765332,0.71770669,8.01741838,0.80409634,0.90798098,12.17411849,63,5.48,0.994
"UPK_50              ",283.29874621,8.19707992,40.43475023,3.34,-1.32120479,-3.79592787,0.97305249,988.52069211,-4.23854537,8.2155056,1.31686509,1.18236929,15.63576542,100,4.15,1.0
"UPK_51              ",314.09652741,-6.71763033,41.68423661,-30.78,5.14079158,1.97673978,1.72185147,574.48786934,-17.51183159,8.01152039,0.11963256,0.7954469,12.36581052,138,6.42,0.997
"UPK_52              ",289.93907716,9.64433894,44.73855093,-1.819,-0.17330732,-5.99465286,1.20501061,806.70623915,-11.9154958,8.13671732,1.03176844,0.8001627,6.53153525,20,1.89,0.851
"UPK_53              ",288.52944424,14.2690892,48.18711063,1.557,2.46468074,1.0321577,1.67760755,584.66331328,-5.22389826,8.27410126,1.30950511,1.28495288,22.42864209,209,4.05,1.0
"UPK_54              ",286.25442036,15.72187119,48.46899692,4.176,-0.57462689,-5.91203792,1.20907234,812.37651035,-4.90387388,7.88917351,1.16537827,0.59560376,12.46914695,117,3.52,1.0
"UPK_55              ",296.6685492,10.43288729,48.61803939,-7.258,-1.43732497,-6.88529973,1.24277531,783.7741639,-15.75683312,7.97684932,0.67834133,1.30252564,13.77276825,100,4.12,0.955
"UPK_56              ",289.34702042,17.64928626,51.54756013,2.432,-0.12513915,-6.7315396,1.26551732,765.40453514,-8.11955584,7.79880881,1.69236779,1.91336191,12.66335494,113,6.39,0.997
"UPK_57              ",300.91389742,12.64233741,52.6598459,-9.749,-0.45912797,-3.51357827,1.17188381,833.70475004,-15.47406239,8.73488522,0.15819225,0.60319674,6.29207884,28,3.78,0.996
"UPK_62              ",289.73108116,20.81743833,54.52478448,3.585,-0.40673244,-5.41642049,1.09007851,874.82522285,0.61029716,8.22581005,4.23525906,2.57020855,10.54559518,69,2.4,0.958
"UPK_65              ",286.52546688,23.2965751,55.38368465,7.358,-1.83189531,-3.66736613,1.31729897,751.02940175,-17.89184738,8.35088634,1.06773454,1.32073152,12.59596347,75,5.14,0.999
"UPK_66              ",305.28270456,13.34343907,55.54474135,-13.01,0.42806415,-10.05265033,1.47249596,669.49366224,-5.49399179,8.371943,0.15373902,0.50271657,11.9911908,105,4.72,0.994
"UPK_72              ",284.98782996,27.29271719,58.40864945,10.35,-0.46136415,-4.55442081,2.20864509,448.06215847,-15.19206296,7.87250948,0.3770114,0.65308157,14.26663392,176,10.8,0.991
"UPK_74              ",295.21122565,22.48085634,58.42727427,-0.08913,-0.06238213,-3.42173462,1.75454429,558.27113891,-23.73078193,8.22482395,0.27816224,0.41436675,8.85896176,38,3.65,0.981
"UPK_79              ",303.96799897,21.57175681,61.88327195,-7.494,-2.12878269,-5.42944993,1.07080066,909.4425026,-3.7463922,8.18021536,0.44500789,0.66530013,7.11472045,45,4.09,0.994
"UPK_80              ",293.84309721,28.12820997,62.75108697,3.752,1.25390367,-0.94799186,1.08716792,894.04326639,-18.03339512,8.41934776,0.54391998,0.81276798,7.73234013,78,7.09,0.802
"UPK_82              ",298.4636261,26.20195077,63.13451471,-0.7715,2.27824735,-2.16913944,1.82186265,537.86710121,-16.12451931,7.89159322,0.17669922,0.69666076,14.10906125,142,4.87,0.993
"UPK_85              ",304.93289625,24.02960973,64.44411485,-6.88,2.0636266,-1.59595059,1.08863241,889.40005192,-0.61909241,8.13865852,0.56598091,0.57773596,4.24501477,41,7.94,0.993
"UPK_88              ",309.31728743,20.42955069,63.77822321,-12.26,10.14989048,-5.33460385,3.40511605,288.99828507,-4.4212181,7.86434317,0.24660288,0.79538858,10.97219294,56,8.4,0.489
"UPK_90              ",299.72594012,28.43417747,65.6246586,-0.5704,-0.83697768,-5.69754327,1.22736301,789.80622012,-13.58894195,8.08671904,0.80440992,0.79664379,10.96403028,60,1.92,0.989
"UPK_93              ",300.31540161,29.94465206,67.17993507,-0.2133,-0.88795453,-8.13985046,1.37630592,710.20142175,16.01749484,8.75077963,0.16520488,0.43596104,13.362063,84,4.45,0.99
"UPK_94              ",304.85079769,27.62774773,67.40250173,-4.808,2.10843271,1.04597498,1.03078954,938.6635063,-12.32882471,8.43477535,0.95675537,0.49912487,10.58962973,47,3.21,0.999
"UPK_99              ",312.47941152,25.56074389,69.76115846,-11.54,0.2246109,-7.91094894,1.25816103,782.45174554,-11.93030175,8.33458042,0.22661525,0.3956407,5.16437991,18,4.26,0.997
"UPK_104             ",307.6751901,31.92283628,72.34231215,-4.354,3.76743792,1.57832404,1.17729092,823.34608084,-13.25018507,8.15707874,0.36252426,0.89662191,10.95687898,104,8.22,0.999
"UPK_109             ",308.47675888,35.24015079,75.4195689,-2.933,-2.32793596,-5.70635847,1.33498833,727.77116008,-3.9652443,7.68558788,0.31031188,0.60153881,5.86944095,17,2.01,0.76
"UPK_110             ",305.7737357,38.00561737,76.39700724,0.4427,2.828423,-1.16129058,1.12663379,875.2881804,-8.22586854,7.84578896,1.26896596,1.62573528,8.33931454,41,5.26,0.196
"UPK_113             ",317.52658807,34.27845257,79.40821854,-9.293,2.12096515,-2.40213908,1.42578429,682.1726704,-9.84475326,7.67995238,0.13407683,0.51804903,11.89103529,97,5.24,0.979
"UPK_116             ",312.27864576,39.74573283,80.83342036,-2.555,3.28185546,-3.07146408,2.33987765,425.27013279,-20.33252485,7.6464119,0.15567404,0.76872137,13.82016731,76,6.03,0.859
"UPK_118             ",314.11362162,39.57301281,81.60428262,-3.752,-1.63199969,-3.54746222,1.0552935,916.20912906,-12.06946873,7.57037878,0.77484876,1.33012408,7.80122611,32,4.26,0.976
"UPK_119             ",308.4623886,43.30038646,81.88605851,1.881,-0.55028569,-2.02308928,1.29039972,770.78621456,-22.76241006,8.50666618,1.34633195,1.69401526,10.30678444,67,3.42,0.994
"UPK_120             ",313.89694455,40.37909906,82.11297907,-3.104,2.7250037,-1.46765126,1.48478536,659.38535593,-14.52707714,7.80290174,0.61531305,1.45301467,9.61638715,71,5.65,0.484
"UPK_121             ",313.58235344,41.25330887,82.62865683,-2.359,0.52495422,-1.93472751,0.99313577,962.49095675,1.68648075,7.69313455,3.22621894,2.49088705,8.60170879,74,8.14,0.039
"UPK_122             ",302.69576983,47.75113125,83.2699779,7.729,-1.23331031,-9.2794065,1.08878824,895.91179174,-11.51358441,8.1412487,0.59914389,0.39276311,6.78334293,25,4.17,0.999
"UPK_126             ",311.81119349,43.817517,83.77972239,0.2779,-1.52834764,-2.08488861,1.19049841,809.44554099,-19.48949448,6.61135459,2.47335136,1.82071549,8.3872009,59,1.05,0.36
"UPK_127             ",313.4007738,44.40550688,84.95849063,-0.2308,-1.2934697,-3.07179944,1.22082575,795.83494122,-14.82415159,6.61851263,3.8897897,2.91264474,22.94642704,222,2.98,0.178
"UPK_131             ",315.4767786,45.44809628,86.70729765,-0.6654,2.7233088,-1.2494318,1.01495207,950.83269165,-13.5198782,8.54082632,1.77779281,1.96880448,11.81780655,112,5.51,0.993
"UPK_136             ",322.60944356,43.41697369,88.78778901,-5.738,-0.00099381,-0.6662753,1.56364331,641.63107566,-5.34914311,8.13300133,0.20416939,0.59173286,13.78781445,105,7.29,0.936
"UPK_137             ",306.27229843,54.39146685,90.13154538,9.487,-2.31185228,-6.08017477,1.17530915,831.95099426,-13.36431876,7.9329443,0.16459166,0.44230072,9.68762366,37,4.58,0.993
"UPK_143             ",319.10005586,49.90957687,91.63752889,0.5735,1.07463582,-2.47432574,1.13411772,853.79348223,-0.10224757,7.85835743,3.20394421,2.66562438,16.66693024,146,5.39,0.417
"UPK_144             ",315.17184886,52.25938863,91.69661911,3.979,1.35890216,-3.6791759,1.75242973,559.05325028,-21.83254705,7.41435051,3.22711158,2.14611542,5.19818955,15,0.75,0.474
"UPK_150             ",319.32296526,54.48546149,95.01798409,3.663,-4.18932845,-4.03361187,0.98641415,981.76752337,-4.47888541,7.4750092,3.06757545,2.00017738,7.72493151,48,3.31,0.981
"UPK_152             ",319.34076658,56.28666817,96.3214254,4.911,3.68464575,-1.29673735,1.33905343,731.03358699,-10.55857758,8.28440046,2.16596246,1.47656626,9.10662446,34,6.19,0.35
"UPK_155             ",311.2371365,60.74835309,96.95536312,11.02,-2.19952466,-3.87651102,1.0901767,886.78273313,-20.75745615,7.66666842,0.9667685,0.81337625,8.05555782,35,5.97,1.0
"UPK_156             ",328.40048274,51.95764045,97.34738929,-1.854,-0.32145758,-1.8576616,1.06515594,912.79263009,-15.56492868,8.28950691,0.81214333,0.31995052,4.05347096,23,3.79,0.842
"UPK_160             ",305.69888494,64.26321864,98.44213997,15.11,4.06119763,-0.04611594,2.13621898,455.5795804,-35.23975721,6.92764401,0.85386443,1.79919302,11.5501105,76,8.52,0.106
"UPK_164             ",324.02078957,58.77185691,99.86681812,4.946,-1.53711026,-3.26518683,1.07138455,908.78125256,-31.43063599,6.60495043,1.86479384,2.22377574,14.18344056,148,2.82,0.962
"UPK_166             ",339.20254263,47.00796724,100.37434875,-9.882,-0.93733671,-3.30227553,1.52135752,650.23837092,-10.26013728,7.21252728,0.18305252,0.54585227,23.3967044,385,6.14,0.998
"UPK_167             ",336.66160626,49.51576869,100.21424602,-6.862,1.53985491,-0.13764196,1.79625938,544.95930335,-12.72402598,8.09266043,0.22799629,0.75664833,21.27050666,198,8.76,0.984
"UPK_168             ",344.03759592,43.24640785,101.63376253,-14.81,-0.5747739,-4.05616161,1.67035546,588.52487065,-11.44640046,7.45077443,0.56067777,0.89896086,22.61366792,297,6.72,0.997
"UPK_169             ",326.74144509,59.72225193,101.54547313,4.746,-2.00078969,-2.51849215,1.15407919,837.39055586,-15.69522859,6.84754753,2.52256894,2.48850787,13.28351901,107,2.75,0.939
"UPK_172             ",324.82222094,62.32388856,102.55402218,7.32,-1.98726163,-3.09573293,1.08119951,899.70592446,-22.55065028,7.02839017,1.44789529,2.02079785,19.35234531,193,2.87,0.986
"UPK_178             ",334.44960509,60.08006241,104.85838413,2.715,-4.28825766,-3.3940013,1.04751418,930.66223758,-20.19882292,8.09793758,2.42209899,1.30295116,12.18765485,68,2.26,0.998
"UPK_180             ",338.84273955,56.5281479,104.95391109,-1.518,-0.50840667,0.26712021,1.17140159,835.99986338,-17.5795331,8.03537703,1.02621156,0.98221287,7.74960226,67,9.5,0.99
"UPK_185             ",346.40802254,49.36749842,105.8040786,-9.953,2.6459162,-1.93251039,1.78915791,547.80955993,-12.29679099,8.10992479,0.26520133,0.7559008,21.765642,215,2.14,0.998
"UPK_189             ",332.94533243,65.58760251,107.41217636,7.648,-2.62471017,-3.36811768,0.99517278,983.90107974,-33.18888994,7.36021852,1.92312717,2.20817828,8.61456964,74,9.49,0.963
"UPK_191             ",337.33038714,63.19393471,107.68869542,4.609,-0.93709562,-2.01855975,1.13717527,861.98785423,-36.7279886,6.54813123,1.75127697,1.70574671,13.76522125,90,1.71,0.554
"UPK_194             ",336.14987124,64.90688265,108.1546401,6.336,-0.66253341,-3.1569468,1.06500792,914.08697237,-12.84750805,7.55380297,1.75804448,2.26817322,14.04492699,124,4.72,0.172
"UPK_198             ",341.51393832,64.08754851,109.75142383,4.473,-4.8242922,-2.31291159,1.15547366,839.98873779,-9.43917926,7.96123838,2.14441264,1.28262144,6.29129421,64,6.34,0.969
"UPK_201             ",344.70602792,61.67234214,109.98865785,1.664,-3.97079605,-3.40227928,1.075352,897.05253033,0.68324871,7.50960279,4.11534142,2.93948376,9.11854081,47,2.43,0.269
"UPK_214             ",357.17551076,53.51128869,113.5842961,-8.218,0.8284841,-0.822729,1.20789412,795.35292699,-18.97207279,8.00271749,0.54598764,1.28919017,12.41248889,184,17.27,0.995
"UPK_219             ",352.0124652,65.37721602,114.38519376,3.899,-1.7781173,-2.55097757,1.21916796,799.61277674,-7.0484531,8.15943241,1.52937925,0.76638994,7.59707276,37,3.32,0.994
"UPK_220             ",350.95395611,66.4616163,114.32949421,5.064,-2.39066309,-2.6547816,1.03179419,943.81152576,-2.19052223,7.74878383,2.95853269,2.7581166,25.65989286,323,3.5,0.176
"UPK_224             ",352.29769194,66.95398585,114.99432391,5.358,-1.36339836,-0.1690121,1.277519,766.67487463,-14.51918543,7.54691863,3.63554657,2.67603528,12.92290628,79,2.27,0.344
"UPK_226             ",352.37322148,68.69199376,115.57025519,7.0,-1.55423477,-3.16541611,1.16385652,836.89252193,-0.35908218,7.9061687,2.43403375,1.98768425,14.22428604,78,4.37,0.962
"UPK_230             ",354.48555122,71.8962815,117.22652686,9.843,4.76763267,-1.05205476,1.83489708,539.12888496,-10.26138946,8.08933115,0.93410432,2.06666589,16.77762176,197,15.35,0.744
"UPK_233             ",357.65109628,71.57473978,118.11269498,9.274,6.8240867,0.63766432,2.0578804,479.56309794,-11.48961026,7.86981964,1.12728298,1.55369437,10.87320713,56,6.89,0.826
"UPK_237             ",5.20251814,65.48298538,119.75860703,2.8,-0.58542903,-3.79937159,1.35148517,729.77745998,-1.65416397,7.73707175,2.15825474,1.80368191,18.42634042,176,3.08,0.997
"UPK_241             ",8.83361208,65.46252711,121.25938914,2.643,0.13041676,-0.26009796,1.04178267,947.16490683,-13.03836581,8.05138969,3.01249361,1.93028879,7.18297745,26,6.12,0.847
"UPK_260             ",25.51402762,58.40032945,129.53816926,-3.821,2.73918617,-2.05821464,1.21131098,815.75162472,-15.35484156,8.14625454,0.76724625,1.07925779,7.59492975,94,9.49,0.989
"UPK_265             ",31.50581014,65.45926931,130.57909341,3.701,-0.51821751,-0.46831209,1.15637578,843.60048426,-8.69097324,7.701159,1.90308356,1.99836278,11.36155753,66,5.87,0.997
"UPK_282             ",30.38819042,43.76479905,136.10098426,-17.31,-2.89755927,-3.32214055,1.26486259,770.51125521,-13.45697903,8.0015893,0.25175758,0.58648366,11.02863451,89,3.09,0.987
"UPK_287             ",55.15043501,71.11305369,135.8290941,12.61,-2.04731863,-3.42970734,1.49897645,650.6537332,-7.06088394,8.20945311,1.53846657,1.30494142,5.57412317,46,16.87,0.918
"UPK_292             ",56.6169366,64.60486845,140.35309415,7.831,0.20614492,-8.12110428,2.26565238,435.01902622,-5.85922876,7.75468469,1.84857076,2.27917278,8.77388145,38,3.64,0.976
"UPK_294             ",61.89551778,65.49220116,141.47549165,9.955,-1.27253558,2.22364486,1.33580473,731.40364479,-18.78119242,8.23985195,1.87656903,1.78913033,11.63752338,65,6.5,0.998
"UPK_296             ",42.32317437,48.60716368,142.20406913,-9.805,1.78672289,-6.78782108,1.89965737,519.13824769,-4.1455902,8.57817268,0.30444966,0.85408619,9.48496789,86,6.22,0.998
"UPK_300             ",57.40763023,60.14630448,143.43866227,4.574,0.20719657,-0.76841656,1.05944833,916.94420921,-8.0956245,7.79529428,2.45836866,1.2316007,5.58551983,29,6.65,0.915
"UPK_303             ",38.63085637,40.80712489,143.17381647,-17.98,18.21045011,-23.94936007,4.69621932,211.20780327,-7.77932026,8.04535007,0.08085924,0.58898306,21.43887769,261,14.88,0.977
"UPK_305             ",41.16040481,38.89253177,145.88583385,-18.88,2.84493982,-6.58928877,2.42324405,404.10172983,1.42357563,8.33809471,0.16949101,0.38775584,7.42699151,74,5.64,0.991
"UPK_307             ",54.49298919,55.18028065,145.22564065,-0.3138,-2.17482713,-1.83298568,1.09489101,878.80642692,-14.60456798,7.34961629,2.08581948,1.89781773,12.89097182,99,8.47,0.991
"UPK_312             ",68.05464283,56.05039826,150.35896976,5.426,0.16205321,-0.8237208,1.42414153,687.80237003,-7.18729939,8.09446669,0.96120909,1.32250065,9.0327949,53,3.51,0.996
"UPK_317             ",80.91813672,60.13894616,151.26142689,13.29,-1.07202109,-1.44381084,1.12216275,859.41620389,-0.09962967,7.92691731,1.16760004,0.93246472,4.67686686,42,5.43,0.999
"UPK_325             ",66.36969912,50.49512697,153.69536843,0.8675,-1.63835149,-2.27451431,1.30906479,740.35722134,-18.4704738,7.55245781,0.92150515,0.88756281,8.66994267,44,5.68,0.999
"UPK_333             ",61.68977993,44.18942964,155.79307753,-5.869,2.51117356,-6.43114639,1.40011783,699.7628551,14.50802453,8.40406227,1.17377424,0.92548281,9.44439386,63,3.67,0.96
"UPK_347             ",77.05077971,40.76470472,165.92071695,0.2444,-0.52923058,-3.76728606,1.05653506,906.45489535,-22.36663284,8.02856445,0.65768102,1.46684718,8.31070783,49,5.92,0.908
"UPK_350             ",101.74748593,48.33213977,167.6732997,19.22,-4.85101142,-6.3431535,2.31763829,428.43396628,2.09021643,8.30133343,0.09990914,0.51282763,13.02236571,97,8.88,0.972
"UPK_369             ",83.50477331,30.35148128,177.46095179,-1.382,0.10034922,-2.91517045,1.32316796,722.44516173,-25.50203001,8.13179874,1.38504434,0.86987567,6.33217642,37,3.51,0.991
"UPK_379             ",94.21931749,30.74434502,181.76918924,6.788,-0.98336028,-4.31374845,1.30169608,749.51777572,7.44566269,8.66791391,0.78433049,1.6734516,5.2802375,50,2.14,0.971
"UPK_381             ",95.26983619,29.51714393,183.28801249,7.029,0.38354479,-2.93603188,1.381662,700.33341545,2.4771081,8.30444193,0.30168216,1.2355603,11.02728082,92,9.63,0.984
"UPK_385             ",75.70132275,12.94782013,188.04563715,-17.08,1.75005705,-3.46079983,3.15985379,312.3665373,15.85792683,6.97818613,0.56590173,1.12107825,11.02255488,58,1.76,0.881
"UPK_394             ",78.816294,6.24164063,195.70772207,-18.11,-0.46258896,-2.00602115,1.22757903,783.59228692,-5.84046971,8.22971773,0.11612029,0.47575028,13.07827682,84,3.02,0.998
"UPK_398             ",85.95597768,7.05923289,198.69329903,-11.58,-3.25699586,-1.74801742,2.25127942,436.64426824,25.23069983,7.06739569,0.79946673,1.02819204,13.10779734,84,1.6,0.953
